ordernumber,orderdate,quantityordered,priceeach,sales,country,customername,productline,dealsize,status,producto_id,cliente_id,continente,subregion,capital
10322,2004-11-04,20,100.0,2624.0,United States,Online Diecast Creations Co.,Vintage Cars,Small,Shipped,60,95,Americas,North America,"Washington, D.C."
10332,2004-11-17,45,81.91,3685.95,United Kingdom,"AV Stores, Co.",Vintage Cars,Medium,Shipped,60,21,Europe,Northern Europe,London
10344,2004-11-25,20,35.18,703.6,France,Marseille Mini Autos,Vintage Cars,Small,Shipped,60,81,Europe,Western Europe,Paris
10356,2004-12-09,48,100.0,9720.0,France,Lyon Souveniers,Vintage Cars,Large,Shipped,60,87,Europe,Western Europe,Paris
10367,2005-01-12,23,36.29,834.67,United States,Toys4GrownUps.com,Vintage Cars,Small,Resolved,60,80,Americas,North America,"Washington, D.C."
10380,2005-02-16,32,70.56,2257.92,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,60,70,Europe,Southern Europe,Madrid
10391,2005-03-09,33,100.0,8344.71,Australia,"Anna's Decorations, Ltd",Vintage Cars,Large,Shipped,60,72,Oceania,Australia and New Zealand,Canberra
10409,2005-04-23,61,29.54,1801.94,Singapore,Handji Gifts& Co,Vintage Cars,Small,Shipped,60,25,Asia,South-Eastern Asia,Singapore
10420,2005-05-29,45,26.88,1209.6,Australia,Souveniers And Things Co.,Vintage Cars,Small,In Process,60,82,Oceania,Australia and New Zealand,Canberra
10107,2003-02-24,38,83.03,3155.14,United States,Land of Toys Inc.,Motorcycles,Medium,Shipped,61,89,Americas,North America,"Washington, D.C."
10120,2003-04-29,34,83.79,2848.86,Australia,"Australian Collectors, Co.",Motorcycles,Small,Shipped,61,12,Oceania,Australia and New Zealand,Canberra
10134,2003-07-01,43,83.03,3570.29,France,Lyon Souveniers,Motorcycles,Medium,Shipped,61,15,Europe,Western Europe,Paris
10145,2003-08-25,47,83.03,3902.41,United States,Toys4GrownUps.com,Motorcycles,Medium,Shipped,61,59,Americas,North America,"Washington, D.C."
10158,2003-10-10,22,67.03,1474.66,Norway,Baane Mini Imports,Motorcycles,Small,Shipped,61,26,Europe,Northern Europe,Oslo
10168,2003-10-28,29,75.41,2186.89,United States,Technics Stores Inc.,Motorcycles,Small,Shipped,61,26,Americas,North America,"Washington, D.C."
10180,2003-11-11,28,68.55,1919.4,France,Daedalus Designs Imports,Motorcycles,Small,Shipped,61,47,Europe,Western Europe,Paris
10188,2003-11-18,40,91.4,3656.0,Norway,Herkku Gifts,Motorcycles,Medium,Shipped,61,32,Europe,Northern Europe,Oslo
10201,2003-12-01,25,73.88,1847.0,United States,Mini Wheels Co.,Motorcycles,Small,Shipped,61,10,Americas,North America,"Washington, D.C."
10210,2004-01-12,30,61.7,1851.0,Japan,Osaka Souveniers Co.,Motorcycles,Small,Shipped,61,16,Asia,Eastern Asia,Tokyo
10223,2004-02-20,38,69.31,2633.78,Australia,"Australian Collectors, Co.",Motorcycles,Small,Shipped,61,71,Oceania,Australia and New Zealand,Canberra
10236,2004-04-03,36,87.6,3153.6,United States,Motor Mint Distributors Inc.,Motorcycles,Medium,Shipped,61,17,Americas,North America,"Washington, D.C."
10250,2004-05-11,32,87.6,2803.2,United States,The Sharp Gifts Warehouse,Motorcycles,Small,Shipped,61,23,Americas,North America,"Washington, D.C."
10263,2004-06-28,37,62.46,2311.02,United States,Gift Depot Inc.,Motorcycles,Small,Shipped,61,26,Americas,North America,"Washington, D.C."
10275,2004-07-23,30,79.98,2399.4,France,La Rochelle Gifts,Motorcycles,Small,Shipped,61,85,Europe,Western Europe,Paris
10285,2004-08-27,39,70.08,2733.12,United States,Marta's Replicas Co.,Motorcycles,Small,Shipped,61,86,Americas,North America,"Washington, D.C."
10297,2004-09-16,32,65.51,2096.32,Ireland,"Clover Collections, Co.",Motorcycles,Small,Shipped,61,7,Europe,Northern Europe,Dublin
10308,2004-10-15,47,63.22,2971.34,United States,Mini Classics,Motorcycles,Small,Shipped,61,14,Americas,North America,"Washington, D.C."
10318,2004-11-02,26,86.83,2257.58,United States,Diecast Classics Inc.,Motorcycles,Small,Shipped,61,79,Americas,North America,"Washington, D.C."
10329,2004-11-15,37,94.43,3493.91,United States,Land of Toys Inc.,Motorcycles,Medium,Shipped,61,7,Americas,North America,"Washington, D.C."
10340,2004-11-24,55,79.98,4398.9,Spain,Enaco Distributors,Motorcycles,Medium,Shipped,61,9,Europe,Southern Europe,Madrid
10363,2005-01-06,21,100.0,3595.62,Finland,Suominen Souveniers,Motorcycles,Medium,Shipped,61,48,Europe,Northern Europe,Helsinki
10375,2005-02-03,23,100.0,2443.29,France,La Rochelle Gifts,Motorcycles,Small,Shipped,61,72,Europe,Western Europe,Paris
10389,2005-03-03,49,81.4,3988.6,Sweden,Scandinavian Gift Ideas,Motorcycles,Medium,Shipped,61,59,Europe,Northern Europe,Stockholm
10402,2005-04-07,59,87.6,5168.4,France,Auto Canal Petit,Motorcycles,Medium,Shipped,61,87,Europe,Western Europe,Paris
10416,2005-05-10,32,87.6,2803.2,Italy,L'ordine Souveniers,Motorcycles,Small,Shipped,61,93,Europe,Southern Europe,Rome
10105,2003-02-11,43,100.0,6341.21,Denmark,Danish Wholesale Imports,Ships,Medium,Shipped,62,82,Europe,Northern Europe,Copenhagen
10117,2003-04-16,41,100.0,5189.78,Singapore,"Dragon Souveniers, Ltd.",Ships,Medium,Shipped,62,95,Asia,South-Eastern Asia,Singapore
10129,2003-06-12,45,100.0,6027.75,United Kingdom,"Stylish Desk Decors, Co.",Ships,Medium,Shipped,62,94,Europe,Northern Europe,London
10142,2003-08-08,33,100.0,3366.0,United States,Mini Gifts Distributors Ltd.,Ships,Medium,Shipped,62,39,Americas,North America,"Washington, D.C."
10153,2003-09-28,40,100.0,5456.4,Spain,Euro Shopping Channel,Ships,Medium,Shipped,62,99,Europe,Southern Europe,Madrid
10167,2003-10-23,33,100.0,3812.16,Sweden,Scandinavian Gift Ideas,Ships,Medium,Cancelled,62,18,Europe,Northern Europe,Stockholm
10177,2003-11-07,50,100.0,6083.0,Spain,CAF Imports,Ships,Medium,Shipped,62,59,Europe,Southern Europe,Madrid
10185,2003-11-14,30,100.0,3170.7,United States,Mini Creations Ltd.,Ships,Medium,Shipped,62,17,Americas,North America,"Washington, D.C."
10197,2003-11-26,41,100.0,4534.6,Spain,Enaco Distributors,Ships,Medium,Shipped,62,14,Europe,Southern Europe,Madrid
10208,2004-01-02,35,100.0,4301.15,France,"Saveley & Henriot, Co.",Ships,Medium,Shipped,62,31,Europe,Western Europe,Paris
10221,2004-02-18,49,100.0,6804.63,Belgium,Petit Auto,Ships,Medium,Shipped,62,24,Europe,Western Europe,Brussels
10232,2004-03-20,46,100.0,5652.94,United Kingdom,giftsbymail.co.uk,Ships,Medium,Shipped,62,99,Europe,Northern Europe,London
10248,2004-05-07,48,100.0,6960.48,United States,Land of Toys Inc.,Ships,Medium,Cancelled,62,60,Americas,North America,"Washington, D.C."
10261,2004-06-17,36,100.0,4512.6,Canada,Quebec Home Shopping Network,Ships,Medium,Shipped,62,45,Americas,North America,Ottawa
10273,2004-07-21,22,100.0,2784.76,Belgium,Petit Auto,Ships,Small,Shipped,62,98,Europe,Western Europe,Brussels
10283,2004-08-20,42,100.0,5316.36,Canada,"Royal Canadian Collectables, Ltd.",Ships,Medium,Shipped,62,3,Americas,North America,Ottawa
10293,2004-09-09,21,100.0,2941.89,Italy,Amica Models & Co.,Ships,Small,Shipped,62,37,Europe,Southern Europe,Rome
10306,2004-10-14,29,100.0,3207.4,United Kingdom,"AV Stores, Co.",Ships,Medium,Shipped,62,43,Europe,Northern Europe,London
10315,2004-10-29,35,100.0,4215.05,France,La Rochelle Gifts,Ships,Medium,Shipped,62,40,Europe,Western Europe,Paris
10326,2004-11-09,41,100.0,4333.29,Sweden,"Volvo Model Replicas, Co",Ships,Medium,Shipped,62,90,Europe,Northern Europe,Stockholm
10337,2004-11-21,29,71.97,2087.13,United States,Classic Legends Inc.,Ships,Small,Shipped,62,55,Americas,North America,"Washington, D.C."
10350,2004-12-02,34,50.33,1711.22,Spain,Euro Shopping Channel,Ships,Small,Shipped,62,87,Europe,Southern Europe,Madrid
10372,2005-01-26,37,100.0,3910.53,Japan,"Tokyo Collectables, Ltd",Ships,Medium,Shipped,62,39,Asia,Eastern Asia,Tokyo
10384,2005-02-23,28,80.54,2255.12,United States,Corporate Gift Ideas Co.,Ships,Small,Shipped,62,15,Americas,North America,"Washington, D.C."
10396,2005-03-23,49,100.0,5720.75,United States,Mini Gifts Distributors Ltd.,Ships,Medium,Shipped,62,4,Americas,North America,"Washington, D.C."
10414,2005-05-06,23,100.0,3335.23,United States,Gifts4AllAges.com,Ships,Medium,On Hold,62,93,Americas,North America,"Washington, D.C."
10101,2003-01-09,46,53.76,2472.96,Germany,"Blauer See Auto, Co.",Vintage Cars,Small,Shipped,63,86,Europe,Western Europe,Berlin
10110,2003-03-18,39,44.35,1729.65,United Kingdom,"AV Stores, Co.",Vintage Cars,Small,Shipped,63,25,Europe,Northern Europe,London
10124,2003-05-21,22,45.25,995.5,United States,Signal Gift Stores,Vintage Cars,Small,Shipped,63,13,Americas,North America,"Washington, D.C."
10149,2003-09-12,49,49.28,2414.72,United States,Signal Collectibles Ltd.,Vintage Cars,Small,Shipped,63,82,Americas,North America,"Washington, D.C."
10162,2003-10-18,43,36.29,1560.47,United States,Corporate Gift Ideas Co.,Vintage Cars,Small,Shipped,63,33,Americas,North America,"Washington, D.C."
10173,2003-11-05,27,41.22,1112.94,Italy,Rovelli Gifts,Vintage Cars,Small,Shipped,63,16,Europe,Southern Europe,Rome
10182,2003-11-12,31,36.74,1138.94,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Small,Shipped,63,42,Americas,North America,"Washington, D.C."
10193,2003-11-21,20,50.62,1012.4,Australia,"Australian Collectables, Ltd",Vintage Cars,Small,Shipped,63,66,Oceania,Australia and New Zealand,Canberra
10205,2003-12-03,24,38.08,913.92,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,63,55,Europe,Southern Europe,Madrid
10214,2004-01-26,49,47.94,2349.06,Spain,"Corrida Auto Replicas, Ltd",Vintage Cars,Small,Shipped,63,99,Europe,Southern Europe,Madrid
10227,2004-03-02,24,48.38,1161.12,France,"Saveley & Henriot, Co.",Vintage Cars,Small,Shipped,63,42,Europe,Western Europe,Paris
10244,2004-04-29,39,45.25,1764.75,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,63,34,Europe,Southern Europe,Madrid
10255,2004-06-04,37,45.7,1690.9,France,Mini Caravy,Vintage Cars,Small,Shipped,63,30,Europe,Western Europe,Paris
10280,2004-08-17,45,47.49,2137.05,Italy,Amica Models & Co.,Vintage Cars,Small,Shipped,63,13,Europe,Southern Europe,Rome
10289,2004-09-03,45,48.38,2177.1,Norway,Herkku Gifts,Vintage Cars,Small,Shipped,63,13,Europe,Northern Europe,Oslo
10304,2004-10-11,44,39.42,1734.48,France,Auto Assoc. & Cie.,Vintage Cars,Small,Shipped,63,18,Europe,Western Europe,Paris
10312,2004-10-21,23,37.63,865.49,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Small,Shipped,63,32,Americas,North America,"Washington, D.C."
10322,2004-11-04,30,100.0,3500.1,United States,Online Diecast Creations Co.,Vintage Cars,Medium,Shipped,63,96,Americas,North America,"Washington, D.C."
10332,2004-11-17,26,85.52,2223.52,United Kingdom,"AV Stores, Co.",Vintage Cars,Small,Shipped,63,99,Europe,Northern Europe,London
10345,2004-11-25,43,53.76,2311.68,France,Atelier graphique,Vintage Cars,Small,Shipped,63,39,Europe,Western Europe,Paris
10356,2004-12-09,26,31.86,828.36,France,Lyon Souveniers,Vintage Cars,Small,Shipped,63,46,Europe,Western Europe,Paris
10367,2005-01-12,28,30.59,856.52,United States,Toys4GrownUps.com,Vintage Cars,Small,Resolved,63,29,Americas,North America,"Washington, D.C."
10380,2005-02-16,27,68.35,1845.45,Spain,Euro Shopping Channel,Vintage Cars,Small,Shipped,63,62,Europe,Southern Europe,Madrid
10391,2005-03-09,24,100.0,4042.08,Australia,"Anna's Decorations, Ltd",Vintage Cars,Medium,Shipped,63,93,Oceania,Australia and New Zealand,Canberra
10421,2005-05-29,40,45.7,1828.0,United States,Mini Gifts Distributors Ltd.,Vintage Cars,Small,In Process,63,62,Americas,North America,"Washington, D.C."
10103,2003-01-29,36,100.0,3680.28,Norway,Baane Mini Imports,Trucks and Buses,Medium,Shipped,64,57,Europe,Northern Europe,Oslo
10114,2003-04-01,21,100.0,2925.09,France,"La Corne D'abondance, Co.",Trucks and Buses,Small,Shipped,64,16,Europe,Western Europe,Paris
10126,2003-05-28,27,100.0,3415.77,Spain,"Corrida Auto Replicas, Ltd",Trucks and Buses,Medium,Shipped,64,56,Europe,Southern Europe,Madrid
10140,2003-07-24,47,100.0,5105.14,United States,Technics Stores Inc.,Trucks and Buses,Medium,Shipped,64,10,Americas,North America,"Washington, D.C."
10151,2003-09-21,42,100.0,5098.8,Finland,"Oulu Toy Supplies, Inc.",Trucks and Buses,Medium,Shipped,64,30,Europe,Northern Europe,Helsinki
10165,2003-10-22,32,100.0,4661.76,Singapore,"Dragon Souveniers, Ltd.",Trucks and Buses,Medium,Shipped,64,25,Asia,South-Eastern Asia,Singapore
10175,2003-11-06,28,100.0,2969.96,United Kingdom,"Stylish Desk Decors, Co.",Trucks and Buses,Small,Shipped,64,84,Europe,Northern Europe,London
10184,2003-11-14,24,100.0,3496.32,Spain,"Iberia Gift Imports, Corp.",Trucks and Buses,Medium,Shipped,64,5,Europe,Southern Europe,Madrid
10194,2003-11-25,49,100.0,5760.93,France,"Saveley & Henriot, Co.",Trucks and Buses,Medium,Shipped,64,65,Europe,Western Europe,Paris
10207,2003-12-09,46,100.0,6819.04,United States,Diecast Collectables,Trucks and Buses,Medium,Shipped,64,94,Americas,North America,"Washington, D.C."
10217,2004-02-04,28,100.0,3148.88,Singapore,Handji Gifts& Co,Trucks and Buses,Medium,Shipped,64,49,Asia,South-Eastern Asia,Singapore
10229,2004-03-11,48,100.0,5704.32,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,64,3,Americas,North America,"Washington, D.C."
10246,2004-05-05,29,100.0,3520.6,Spain,Euro Shopping Channel,Trucks and Buses,Medium,Shipped,64,45,Europe,Southern Europe,Madrid
10259,2004-06-15,47,100.0,5285.62,Singapore,Handji Gifts& Co,Trucks and Buses,Medium,Shipped,64,14,Asia,South-Eastern Asia,Singapore
10271,2004-07-20,43,100.0,5605.05,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,64,30,Americas,North America,"Washington, D.C."
10281,2004-08-19,25,100.0,2779.5,United States,Diecast Classics Inc.,Trucks and Buses,Small,Shipped,64,68,Americas,North America,"Washington, D.C."
10291,2004-09-08,48,100.0,5398.08,Sweden,Scandinavian Gift Ideas,Trucks and Buses,Medium,Shipped,64,18,Europe,Northern Europe,Stockholm
10305,2004-10-13,24,100.0,3189.6,United States,Marta's Replicas Co.,Trucks and Buses,Medium,Shipped,64,62,Americas,North America,"Washington, D.C."
10313,2004-10-22,42,100.0,5581.8,Canada,Canadian Gift Exchange Network,Trucks and Buses,Medium,Shipped,64,37,Americas,North America,Ottawa
10324,2004-11-05,31,100.0,3820.44,United States,Vitachrome Inc.,Trucks and Buses,Medium,Shipped,64,25,Americas,North America,"Washington, D.C."
10334,2004-11-19,42,100.0,5528.04,Sweden,"Volvo Model Replicas, Co",Trucks and Buses,Medium,On Hold,64,48,Europe,Northern Europe,Stockholm
10348,2004-11-01,37,100.0,5981.42,Spain,"Corrida Auto Replicas, Ltd",Trucks and Buses,Medium,Shipped,64,65,Europe,Southern Europe,Madrid
10358,2004-12-10,41,100.0,5684.65,Spain,Euro Shopping Channel,Trucks and Buses,Medium,Shipped,64,53,Europe,Southern Europe,Madrid
10371,2005-01-23,20,100.0,3449.4,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Medium,Shipped,64,79,Americas,North America,"Washington, D.C."
10382,2005-02-17,20,100.0,2654.4,United States,Mini Gifts Distributors Ltd.,Trucks and Buses,Small,Shipped,64,73,Americas,North America,"Washington, D.C."
10412,2005-05-03,70,100.0,8498.0,Spain,Euro Shopping Channel,Trucks and Buses,Large,Shipped,64,15,Europe,Southern Europe,Madrid
10425,2005-05-31,49,100.0,5510.54,France,La Rochelle Gifts,Trucks and Buses,Medium,In Process,64,49,Europe,Western Europe,Paris
10108,2003-03-03,35,58.87,2060.45,Philippines,Cruz & Sons Co.,Motorcycles,Small,Shipped,65,88,Asia,South-Eastern Asia,Manila
10121,2003-05-07,32,76.88,2460.16,France,Reims Collectables,Motorcycles,Small,Shipped,65,68,Europe,Western Europe,Paris
10135,2003-07-02,29,61.64,1787.56,United States,Mini Gifts Distributors Ltd.,Motorcycles,Small,Shipped,65,12,Americas,North America,"Washington, D.C."
10145,2003-08-25,27,60.95,1645.65,United States,Toys4GrownUps.com,Motorcycles,Small,Shipped,65,59,Americas,North America,"Washington, D.C."
10159,2003-10-10,27,80.34,2169.18,United States,Corporate Gift Ideas Co.,Motorcycles,Small,Shipped,65,37,Americas,North America,"Washington, D.C."
10169,2003-11-04,38,74.11,2816.18,Australia,"Anna's Decorations, Ltd",Motorcycles,Small,Shipped,65,61,Oceania,Australia and New Zealand,Canberra
10180,2003-11-11,35,72.03,2521.05,France,Daedalus Designs Imports,Motorcycles,Small,Shipped,65,43,Europe,Western Europe,Paris
10190,2003-11-19,42,76.19,3199.98,Spain,Euro Shopping Channel,Motorcycles,Medium,Shipped,65,70,Europe,Southern Europe,Madrid
10211,2004-01-15,21,63.72,1338.12,France,Auto Canal Petit,Motorcycles,Small,Shipped,65,39,Europe,Western Europe,Paris
10224,2004-02-21,37,80.34,2972.58,France,Daedalus Designs Imports,Motorcycles,Small,Shipped,65,56,Europe,Western Europe,Paris
10237,2004-04-05,26,79.65,2070.9,United States,Vitachrome Inc.,Motorcycles,Small,Shipped,65,63,Americas,North America,"Washington, D.C."
10252,2004-05-26,47,65.8,3092.6,France,Auto Canal Petit,Motorcycles,Medium,Shipped,65,46,Europe,Western Europe,Paris
10264,2004-06-30,37,65.1,2408.7,United States,Gifts4AllAges.com,Motorcycles,Small,Shipped,65,88,Americas,North America,"Washington, D.C."
10276,2004-08-02,46,75.49,3472.54,United States,Online Mini Collectables,Motorcycles,Medium,Shipped,65,11,Americas,North America,"Washington, D.C."
10285,2004-08-27,38,59.56,2263.28,United States,Marta's Replicas Co.,Motorcycles,Small,Shipped,65,62,Americas,North America,"Washington, D.C."
10299,2004-09-30,33,66.49,2194.17,Finland,"Toys of Finland, Co.",Motorcycles,Small,Shipped,65,77,Europe,Northern Europe,Helsinki
10309,2004-10-15,24,56.1,1346.4,Norway,Baane Mini Imports,Motorcycles,Small,Shipped,65,98,Europe,Northern Europe,Oslo
10319,2004-11-03,31,81.73,2533.63,United States,Microscale Inc.,Motorcycles,Small,Shipped,65,25,Americas,North America,"Washington, D.C."
10330,2004-11-16,42,81.03,3403.26,Philippines,Cruz & Sons Co.,Motorcycles,Medium,Shipped,65,71,Asia,South-Eastern Asia,Manila
10341,2004-11-24,32,100.0,3307.2,Austria,Salzburg Collectables,Motorcycles,Medium,Shipped,65,52,Europe,Central Europe,Vienna
10355,2004-12-07,41,70.65,2896.65,Spain,Euro Shopping Channel,Motorcycles,Small,Shipped,65,4,Europe,Southern Europe,Madrid
10363,2005-01-06,43,61.23,2632.89,Finland,Suominen Souveniers,Motorcycles,Small,Shipped,65,59,Europe,Northern Europe,Helsinki
10375,2005-02-03,20,100.0,2046.0,France,La Rochelle Gifts,Motorcycles,Small,Shipped,65,72,Europe,Western Europe,Paris
10390,2005-03-04,35,65.13,2279.55,United States,Mini Gifts Distributors Ltd.,Motorcycles,Small,Shipped,65,20,Americas,North America,"Washington, D.C."
10403,2005-04-08,27,79.65,2150.55,United Kingdom,"UK Collectables, Ltd.",Motorcycles,Small,Shipped,65,93,Europe,Northern Europe,London
10110,2003-03-18,43,78.15,3360.45,United Kingdom,"AV Stores, Co.",Classic Cars,Medium,Shipped,66,63,Europe,Northern Europe,London
10124,2003-05-21,32,72.7,2326.4,United States,Signal Gift Stores,Classic Cars,Small,Shipped,66,54,Americas,North America,"Washington, D.C."
10148,2003-09-11,21,73.6,1545.6,Australia,"Anna's Decorations, Ltd",Classic Cars,Small,Shipped,66,74,Oceania,Australia and New Zealand,Canberra
10161,2003-10-17,20,100.0,2144.6,Denmark,Heintze Collectables,Classic Cars,Small,Shipped,66,98,Europe,Northern Europe,Copenhagen
10172,2003-11-05,22,74.51,1639.22,United States,Gift Depot Inc.,Classic Cars,Small,Shipped,66,57,Americas,North America,"Washington, D.C."
10182,2003-11-12,36,73.6,2649.6,United States,Mini Gifts Distributors Ltd.,Classic Cars,Small,Shipped,66,90,Americas,North America,"Washington, D.C."
10192,2003-11-20,46,83.6,3845.6,United States,Online Diecast Creations Co.,Classic Cars,Medium,Shipped,66,41,Americas,North America,"Washington, D.C."
10204,2003-12-02,47,96.32,4527.04,United States,Muscle Machine Inc,Classic Cars,Medium,Shipped,66,3,Americas,North America,"Washington, D.C."
